id,试卷名称,试题简介,word2vec
1487,12月11日物理课堂练习凸透镜3合1过关,"(凸透镜成像的操作)探究“凸透镜成像特点”实验,请回答下列问题:(1)将凸透镜固定,让蜡烛从较远的...","[-0.4157740918121167,0.04666004409747464,-0.3763661318059478,0.49514320559267483,0.01696016781386875]"
1488,12月15日物理课堂练习凸透镜成像实验2（实验过程）,"某同学在做“凸透镜成像”的实验时,在光屏上得到烛焰的缩小的像,然后他把燃烧的蜡烛和光屏的位置...","[-0.21753660346502843,0.04575485363602638,-0.24205598688643912,0.33865430983512296,-0.03665187209844589]"
1489,12月15日物理课堂练习凸透镜成像实验2（实验过程）,"如图所示,把一支点燃的蜡烛放在距离凸透镜2倍焦距以外的地方,在透镜的另一侧调节光屏位置可找到一个清晰的...","[-0.11093736752601606,0.03506333587159003,-0.1126655471245093,0.23372841330378183,0.017144257252636765]"
1490,12月15日物理课堂练习凸透镜成像实验2（实验过程）,"做“凸透镜成像”实验时,烛焰在光屏上成了一个实像,如果用黑纸贴在透镜中心处,则[ ]","[-0.23488038849262963,0.03912180003577045,-0.2181358962940673,0.33151965708072695,-0.04167977361274617]"
1491,12月15日物理课堂练习凸透镜成像实验2（实验过程）,"在探究凸透镜成像规律实验中,当烛焰位于距离凸透镜一倍焦距以内时,人眼观察到烛焰成像的情形是图示中的[ ]","[-0.29135819910852995,0.04781223871503715,-0.28249578908758444,0.356554500086026,0.0018577021719128996]"
1492,12月15日物理课堂练习凸透镜成像实验2（实验过程）,"在探究凸透镜成像规律的实验中,当凸透镜、光屏和烛焰的位置如图所示时,光屏上能成一清晰的像,则[ ]","[-0.3135077060078797,0.06966032654694888,-0.2628697639979098,0.38721311059982877,-0.02214395943219247]"
1493,12月15日物理课堂练习凸透镜成像实验2（实验过程）,"探究凸透镜成像的规律时,光屏上得到一个倒立、缩小的烛焰像,将蜡烛向凸透镜移近一倍焦距的距离。下列烛焰成...","[-0.2209991791169159,0.048708219114424925,-0.23443434870569035,0.3072883892538292,-0.03086143183255834]"
1494,12月15日物理课堂练习凸透镜成像实验2（实验过程）,"在做凸透镜成像实验中,烛焰到透镜20cm,成倒立、缩小的像,如果烛焰距透镜15cm,在光屏上[ ]","[-0.22064242732118478,0.042500003664331,-0.2229181959463114,0.3131893554025076,-0.047121329571713104]"
1495,12月15日物理课堂练习凸透镜成像实验2（实验过程）,"小林同学做“探究凸透镜成像规律”的实验中,蜡烛、凸透镜、光屏在光具座上的位置如图所示,这时烛...","[-0.28882226278074086,0.06584831948566716,-0.2765451062393064,0.385502111321936,-0.02465865289559588]"
1496,第1节　透镜,"如图是把一副眼镜放在太阳光下,在地面上看到的情形,由此可以判断镜片是()","[0.09065441127257566,0.018911533200970065,-0.1055370387979425,0.024591591459913898,0.17159230512781787]"
1497,第1节　透镜,"如图是德国设计师设计的一个球形透镜太阳能系统,通过透镜聚光之后再发电.此透镜是一个()","[0.1262634532416568,0.0011695065973874401,0.009400610592873657,0.003021614146692788,0.07554585415431682]"
1498,第1节　透镜,"(郴州中考)如图F是透镜的焦点,其中正确的光路图是()","[0.03641433475746048,0.06353352860444121,-0.15796427884035638,0.0020302963546580738,0.22976907715201378]"
1499,第1节　透镜,"(常州中考)香水的主要成分是易燃酒精,如图所示为四瓶香水,透明玻璃瓶盖形状各异,最容易在阳光下引发火灾的...","[0.07652792646549643,0.04131268719211221,-0.017259643925353885,0.01269316450925544,0.030477517750114202]"
1500,第1节　透镜,"放在凸透镜主轴上焦点以内的点光源S发出的光,通过凸透镜后的光路如图所示,则下列说法正确的是()","[0.014100554088751474,0.09237270510445038,-0.178197836689651,0.01631843460102876,0.22177687579145033]"
1501,第1节　透镜,"(济南中考)凸透镜对光有会聚作用,所以凸透镜又叫做会聚透镜.下列各图是光通过透镜前后的光路图,据此判断图...","[0.00361576434224844,0.019752160273492338,-0.19643609955674038,0.019653405621647836,0.11833971706219018]"
1502,第1节　透镜,"将凸透镜正对太阳光,其下方的纸上呈现一个并非最小的光斑,如图所示,这时光斑到凸透镜的距离为l.若凸透镜远...","[0.0689467901692671,0.12522988152854583,-0.03280643412076375,0.1022761969224495,0.0843214206123615]"
1503,第2节　生活中的透镜,"如图所示是照相机的成像示意图,以下说法中正确的是()","[-0.10755875416927867,0.15364407665199703,-0.22997464249945349,-0.06361430221133761,0.4175889624489678]"
1504,第2节　生活中的透镜,"放电影时,电影胶片上的图案经凸透镜在银幕上成的是()","[0.0842271929141134,0.050138333812355995,-0.09432174311950803,0.04946401360211894,0.1403665100224316]"
1505,第2节　生活中的透镜,"(郴州中考)同学们在用温度计测量烧杯中水的温度时,从侧面可以观察到温度计插入水中的部分变大了.下列设备中...","[0.08017965264263607,0.013582985460137326,-0.0968175245715039,0.05612357583872619,0.12942541319699513]"
1506,第2节　生活中的透镜,下列说法中正确的是(),"[-0.02355315387248993,0.16463549435138702,-0.4657096687704325,-0.15943939536809923,0.5734622657299042]"
1507,第2节　生活中的透镜,"如图所示的四个情景中,属于实像的是()","[0.013321966731122561,-0.0009063721767493656,-0.0623757559140878,-0.07516737947506563,0.122381363596235]"
1508,第2节　生活中的透镜,"在使用凸透镜时,小明同学观察到了如图所示的实验现象.下列光学仪器的工作原理与该现象所反映的规律相同的是...","[-0.06003814474924614,0.14518946541571304,-0.22798194858784737,0.17447888890379354,0.18822127565937605]"
1509,第2节　生活中的透镜,"如图所示,投影仪是教学中常用设备,实框内是投影片上踢足球的图样,利用投影仪观察该图样时,若把反射平面镜去...","[0.07757641160343255,-0.014068106034149725,-0.08038360972164406,0.18165478234489757,0.167026508703]"
1510,第2节　生活中的透镜,"(徐州中考)小明拿着放大镜,伸直手臂,通过放大镜观察远处的景物,看到的是景物的()","[0.12466899010663231,0.04537692740559578,-0.04083579257130623,0.12143819890916348,0.199848240117232]"
1511,第1节　透镜,"透镜是利用光的_______规律制成的,有凸透镜和凹透镜两种,现有一个玻璃球分成A、B、C、D、E五块,其截面如图...","[0.07186872599756017,0.049993816352285,-0.08732948835720034,0.0730443224310875,0.042241744806661326]"
1512,第1节　透镜,"(怀化中考)如图所示表示小欣同学用激光分别射向甲、乙两透镜后光的传播路径,由图可知甲透镜应是_______透镜...","[0.09349194687924214,-0.013085142310176576,0.01012116191642625,-0.0032285651458161214,0.12057125222470079]"
1513,第1节　透镜,"如图所示,光会聚于b点,在虚线区域内放甲透镜后,光会聚于主光轴MN上的c点;在虚线区域内换放乙透镜后,光会聚...","[0.15488936816109344,-0.03284033469390124,-0.010859633737709373,0.03307470248546451,0.08919808827340603]"
1514,第1节　透镜,"(东营中考)如图所示,请在图中画出两条入射光线通过凸透镜后的折射光线.","[0.0634109730493616,0.06542572396045382,-0.06870887399947441,0.16791347634385934,0.1254772770811211]"
1515,第1节　透镜,"如图所示,将凸透镜正对着阳光,把一张白纸放在它的另一侧,来回移动白纸,直到白纸上的光斑变得最小、最亮,此...","[0.10097755168509834,0.020416707950918114,-0.02076254166005289,0.07078013451331679,0.07595209191169809]"
1516,第1节　透镜,"“削冰取火”利用了_______镜对光的会聚作用,通过“冰镜”的太阳光可以点燃放在______...","[0.10780519663045804,0.031381458354492985,-0.07216989034010718,0.01321815513074398,0.10545939294000467]"
1517,第1节　透镜,"如图所示,一束平行光经过凸透镜后,在光屏上得到一个最小、最亮的光斑.由此可知,凸透镜对光有_______作用,它...","[0.12002091306365198,0.11051363870501518,-0.06435667640633053,0.09771208666885892,0.060186569462530315]"
1518,第1节　透镜,"如图,请画出从光源S发出的三条光线,经透镜折射后的传播方向.","[0.07772875433279709,-0.059456092390147125,0.040746739165942104,-0.060120960528200325,0.07866600054231557]"
1519,第1节　透镜,"(黔西南中考)如图所示,把一凸透镜放在平面镜前,当用眼睛观察镜子时,光束似乎是从M处发散开来的,则光束会聚...","[0.0954058960907989,0.0012714173644781113,-0.11004728448784185,0.1995138869517379,0.14431824465929013]"
1520,第2节　生活中的透镜,"市公交公司为了保证人们的上下车安全,在公交车上安装了“电视监控器”.凸透镜是该装置的光学系统...","[0.006957082776352763,-0.0062341553857550025,-0.0032226117909885943,0.015447632526047528,0.12554668867960572]"
1521,第2节　生活中的透镜,"如图所示的是投影仪成像示意图,其中凸透镜的作用是成_______(填“等大”“缩小”或&ld...","[0.042309188785461284,0.04347649933053897,-0.14866927817750436,0.08310678565444855,0.14977627046979392]"
1522,第2节　生活中的透镜,"小丑鱼颜色艳丽、体型较小,因此水族馆常将它放入球形鱼缸中以便观赏(如图所示),球形鱼缸起到了_______镜的...","[0.11743538111056151,-0.03272117985608546,-0.00656103837843004,0.052461581329177866,0.04882706312070551]"
1523,第2节　生活中的透镜,"(扬州中考)人脸识别门禁一体机是通过摄像机镜头来捕捉人脸信息.该摄像机镜头相当于_______透镜,它的成像与_...","[0.0733797971624881,-0.013920272031100467,-0.043407033476978545,0.039506391156464815,0.10019459692994133]"
1524,第2节　生活中的透镜,"如图所示,在鉴定文物时,考古学家常用放大镜观察文物的细微部分,这时他看到的是______________的虚像.如果在...","[0.17077585387354094,0.03038029745221138,-0.048660577223118805,0.09473072820239596,0.15205375030119386]"
1525,第2节　生活中的透镜,"如图所示,白纸上画了两个箭头(图甲).用玻璃杯装半杯水放在白纸前(图乙).人眼观察到位于下方的箭头发生了变...","[0.12868746519088745,0.010712476144544781,-0.05958175012492575,0.08667056076228619,0.17667967937886717]"
1526,第2节　生活中的透镜,"某同学做了两个照相机模型,如图所示,照相机A是在一个纸盒的中央粘上一张薄纸作为屏幕.一个盖上开一个小孔,...","[0.18676960968265408,0.016062919050455093,0.02662382578771365,0.08494034608041769,0.08653110135836821]"
1527,2019级16班11.28-12.5错题集,完成光路图,"[-0.052701034982289584,-0.20088642576177204,-0.2131626595343862,-0.16652611483420643,-0.05524657653378588]"
1528,12月11日物理课堂练习凸透镜3合1过关,"(凸透镜成像的目的和结论)如图探究“凸透镜成像特点”,请回答下列问题: (1)实验目的:探究凸透镜...","[-0.4408215180687282,0.05468236314861671,-0.4093262031674385,0.5069964294848235,0.027196097309174744]"
1529,12月11日物理课堂练习凸透镜3合1过关,"(凸透镜成像器材)如图探究“凸透镜成像特点”,请回答下列问题:  (1)本实验器材有:(带刻度尺)、蜡...","[-0.44569269532249084,0.02323688371550469,-0.3727382964321545,0.5057253383454822,0.017916142408336912]"
1530,12月11日物理课堂练习凸透镜3合1过关,"(凸透镜成像的操作)探究“凸透镜成像特点”实验,请回答下列问题:(1)将凸透镜固定,让蜡烛从较远的...","[-0.4157740918121167,0.04666004409747464,-0.3763661318059478,0.49514320559267483,0.01696016781386875]"
1531,20年12月10日物理练习,"下图中,有的能够说明近视眼或远视眼的成像原理,有的给出了近视眼或远视眼的矫正方法。下列判断正确的是(   ...","[-0.2649236746309768,0.010045383480333146,-0.10789814465013997,0.20495169338149327,0.16397666407837752]"
1532,20年12月10日物理练习,"如图甲所示,让一束太阳光通过棱镜射到白屏上,在光屏上就形成一条彩色光带,其颜色自上而下依次是（依次填写...","[-0.12280661589466035,0.02076817145765138,0.006953409019236763,0.2642832712735981,0.01201148049828286]"
1533,20年12月10日物理练习,"某物理兴趣小组用一组眼睛模型,一个能发出平行光束的光源和几个不同焦距的透镜来探究矫正视力的方法,如图所...","[-0.1633333403252713,-0.015162916489593361,0.022043815044605213,0.2853964429409446,0.02787360380930097]"
1534,20年12月10日物理练习,"(济南中考)凸透镜对光有会聚作用,所以凸透镜又叫做会聚透镜.下列各图是光通过透镜前后的光路图,据此判断图...","[-0.18868114380165935,0.011749467036376396,-0.13661234681300508,0.24011900555342436,0.08019617692722628]"
1535,20年12月10日物理练习,"某同学为进一步了解“视力矫正”的原理,利用探究凸透镜成像规律的装置做了实验。他在发光体和凸...","[-0.3437811930663884,0.08284712270833552,-0.20500397132709625,0.47011919757351284,0.01136716576293111]"
1536,20年12月10日物理练习,"如图是把一副眼镜放在太阳光下,在地面上看到的情形,由此可以判断镜片是()","[-0.20130325832595938,0.007811407942105742,-0.042467990397092176,0.33467521822518287,0.10521258068654467]"
